SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jan 10 14:59:49 BRST 2018
User: Administrador
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: HR+C2062
Integration Time (usec): 1000000 (HR+C2062)
Spectra Averaged: 25 (HR+C2062)
Boxcar Smoothing: 0 (HR+C2062)
Correct for Electrical Dark: Yes (HR+C2062)
Strobe/Lamp Enabled: No (HR+C2062)
Correct for Detector Non-linearity: No (HR+C2062)
Correct for Stray Light: No (HR+C2062)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
376.60	172.02
376.64	200.78
376.68	153.82
376.73	127.86
376.77	129.10
376.81	160.86
376.86	213.58
376.90	211.46
376.94	182.86
376.99	182.26
377.03	195.18
377.08	183.78
377.12	199.58
377.16	154.22
377.21	180.78
377.25	180.38
377.29	182.90
377.34	155.82
377.38	157.30
377.42	192.86
377.47	228.26
377.51	195.14
377.56	179.18
377.60	179.62
377.64	190.54
377.69	196.70
377.73	194.98
377.77	205.38
377.82	233.66
377.86	222.06
377.90	206.34
377.95	191.94
377.99	222.70
378.03	268.50
378.08	213.18
378.12	192.14
378.17	213.14
378.21	245.70
378.25	245.54
378.30	221.38
378.34	288.98
378.38	249.54
378.43	242.02
378.47	247.34
378.51	257.22
378.56	257.70
378.60	219.18
378.64	209.06
378.69	279.02
378.73	276.82
378.77	278.38
378.82	295.58
378.86	313.14
378.90	276.06
378.95	274.42
378.99	282.46
379.03	239.02
379.08	302.86
379.12	314.14
379.17	303.38
379.21	362.98
379.25	345.50
379.30	292.18
379.34	295.54
379.38	311.70
379.43	391.14
379.47	338.70
379.51	360.50
379.56	351.94
379.60	376.18
379.64	374.46
379.69	377.02
379.73	358.78
379.77	342.62
379.82	379.78
379.86	368.30
379.90	358.18
379.95	390.10
379.99	411.98
380.03	425.82
380.08	392.70
380.12	494.10
380.16	481.62
380.21	401.42
380.25	430.14
380.29	460.54
380.33	478.10
380.38	545.90
380.42	563.70
380.46	586.98
380.51	475.54
380.55	382.66
380.59	374.46
380.64	368.50
380.68	339.62
380.72	339.78
380.77	378.46
380.81	394.50
380.85	366.86
380.90	368.86
380.94	380.34
380.98	365.06
381.03	353.90
381.07	406.94
381.11	429.78
381.16	368.02
381.20	356.98
381.24	341.50
381.29	412.86
381.33	458.02
381.37	439.38
381.41	445.22
381.46	474.58
381.50	472.66
381.54	414.26
381.59	482.74
381.63	486.58
381.67	500.90
381.72	464.38
381.76	507.86
381.80	495.62
381.85	494.14
381.89	509.58
381.93	544.06
381.97	513.26
382.02	499.78
382.06	597.50
382.10	558.26
382.15	605.10
382.19	565.10
382.23	560.34
382.28	570.66
382.32	551.74
382.36	604.50
382.40	647.62
382.45	601.30
382.49	610.30
382.53	645.02
382.58	630.86
382.62	600.50
382.66	696.02
382.71	651.34
382.75	663.62
382.79	631.10
382.83	726.66
382.88	643.02
382.92	710.78
382.96	741.26
383.01	672.70
383.05	691.54
383.09	648.18
383.13	629.10
383.18	685.50
383.22	705.54
383.26	695.86
383.31	643.46
383.35	682.42
383.39	668.14
383.43	708.82
383.48	696.34
383.52	742.34
383.56	672.50
383.61	643.34
383.65	726.50
383.69	639.86
383.73	661.02
383.78	693.62
383.82	628.22
383.86	622.98
383.91	675.50
383.95	600.18
383.99	636.54
384.03	659.54
384.08	671.34
384.12	646.90
384.16	674.98
384.21	653.82
384.25	672.98
384.29	734.62
384.33	709.70
384.38	736.82
384.42	811.14
384.46	774.66
384.50	810.86
384.55	859.58
384.59	879.82
384.63	906.22
384.68	1051.22
384.72	1043.66
384.76	1183.50
384.80	1187.62
384.85	1222.02
384.89	1347.78
384.93	1412.14
384.97	1622.50
385.02	1867.50
385.06	2068.86
385.10	1873.74
385.14	1499.50
385.19	1173.30
385.23	1102.06
385.27	1056.54
385.32	1162.66
385.36	1297.34
385.40	1410.98
385.44	1735.50
385.49	1526.26
385.53	1197.70
385.57	1013.26
385.61	873.42
385.66	967.14
385.70	888.66
385.74	903.06
385.78	891.34
385.83	819.54
385.87	915.54
385.91	895.26
385.95	965.58
386.00	1031.90
386.04	1142.22
386.08	1315.14
386.12	1610.58
386.17	1733.10
386.21	1224.30
386.25	874.22
386.29	614.22
386.34	599.18
386.38	553.38
386.42	593.06
386.46	560.18
386.51	624.74
386.55	620.38
386.59	657.10
386.63	666.74
386.68	683.34
386.72	674.74
386.76	755.54
386.80	727.06
386.85	839.70
386.89	862.30
386.93	933.26
386.97	1028.14
387.02	1095.10
387.06	1288.54
387.10	1634.46
387.14	1737.98
387.18	1141.06
387.23	633.46
387.27	452.14
387.31	365.10
387.35	388.22
387.40	350.42
387.44	322.10
387.48	335.06
387.52	262.98
387.57	283.02
387.61	287.26
387.65	333.30
387.69	413.18
387.73	468.34
387.78	524.38
387.82	582.46
387.86	644.30
387.90	709.54
387.95	742.42
387.99	854.90
388.03	903.66
388.07	984.38
388.12	1144.14
388.16	1295.62
388.20	1453.42
388.24	1775.94
388.28	2378.54
388.33	3060.66
388.37	2098.78
388.41	1017.06
388.45	521.98
388.50	333.30
388.54	282.62
388.58	248.90
388.62	272.14
388.66	209.38
388.71	192.10
388.75	233.86
388.79	228.86
388.83	208.66
388.87	202.50
388.92	203.82
388.96	185.94
389.00	186.26
389.04	191.06
389.09	207.50
389.13	172.46
389.17	156.46
389.21	178.98
389.25	150.90
389.30	154.38
389.34	203.18
389.38	201.54
389.42	180.54
389.46	165.50
389.51	165.98
389.55	150.86
389.59	146.06
389.63	229.50
389.67	165.42
389.72	160.18
389.76	154.06
389.80	145.54
389.84	116.14
389.88	141.38
389.93	158.06
389.97	158.30
390.01	172.50
390.05	132.78
390.09	130.30
390.14	163.70
390.18	154.22
390.22	157.50
390.26	175.58
390.30	141.06
390.35	143.58
390.39	138.26
390.43	160.06
390.47	142.62
390.51	146.74
390.56	142.46
390.60	162.82
390.64	130.62
390.68	95.98
390.72	327.34
390.77	155.22
390.81	155.94
390.85	198.78
390.89	198.78
390.93	194.10
390.98	173.62
391.02	228.74
391.06	259.50
391.10	261.58
391.14	234.30
391.18	209.22
391.23	184.34
391.27	199.54
391.31	186.74
391.35	226.38
391.39	287.78
391.44	267.74
391.48	215.22
391.52	157.66
391.56	172.22
391.60	107.86
391.64	109.18
391.69	114.46
391.73	101.34
391.77	84.26
391.81	99.22
391.85	84.90
391.90	118.90
391.94	111.86
391.98	107.26
392.02	123.78
392.06	101.94
392.10	117.82
392.15	76.42
392.19	67.46
392.23	103.74
392.27	81.46
392.31	92.34
392.35	76.74
392.40	71.74
392.44	63.94
392.48	101.42
392.52	91.98
392.56	120.74
392.60	89.70
392.65	92.90
392.69	62.58
392.73	71.30
392.77	54.06
392.81	113.50
392.85	90.70
392.90	72.10
392.94	71.50
392.98	120.90
393.02	70.54
393.06	53.34
393.10	98.14
>>>>>End Processed Spectral Data<<<<<
